Agents,Objects,Phi,Sample,UMinEF_Solution,GRB-UMinEF-Time,UMinPO_Solution,GRB-UMinPO-Time,DP-UMinPO-Time,DP-UMinEF-Time
2,2,0.5,0,0,0.006909847259521484,0,0.001789093017578125,0.0008378028869628906,8.702278137207031e-05
2,2,0.5,1,0,0.0007779598236083984,0,0.0010578632354736328,0.0005838871002197266,9.703636169433594e-05
2,2,0.5,2,0,0.0009160041809082031,0,0.0012021064758300781,0.0006630420684814453,9.822845458984375e-05
2,2,0.5,3,1,0.0013420581817626953,1,0.001725912094116211,0.0009198188781738281,0.00015091896057128906
2,2,0.5,4,0,0.0008552074432373047,0,0.0017731189727783203,0.0006959438323974609,0.00012683868408203125
2,2,0.5,5,0,0.0012080669403076172,0,0.0015060901641845703,0.0006120204925537109,8.702278137207031e-05
2,2,0.5,6,0,0.001107931137084961,0,0.0012829303741455078,0.0006291866302490234,9.298324584960938e-05
2,2,0.5,7,1,0.0009889602661132812,1,0.0014462471008300781,0.0007140636444091797,0.00010085105895996094
2,2,0.5,8,1,0.0012819766998291016,1,0.0014100074768066406,0.0006248950958251953,9.489059448242188e-05
2,2,0.5,9,0,0.001276254653930664,0,0.0019178390502929688,0.0008530616760253906,0.0001270771026611328
2,2,0.5,10,0,0.0010027885437011719,0,0.001313924789428711,0.0006279945373535156,0.00012302398681640625
2,2,0.5,11,0,0.0009999275207519531,0,0.0011970996856689453,0.0007908344268798828,0.00019097328186035156
2,2,0.5,12,1,0.0009768009185791016,1,0.0013020038604736328,0.0006620883941650391,9.608268737792969e-05
2,2,0.5,13,0,0.0009121894836425781,0,0.0016109943389892578,0.0007150173187255859,9.083747863769531e-05
2,2,0.5,14,0,0.0008361339569091797,0,0.0011410713195800781,0.0008962154388427734,0.000102996826171875
2,2,0.5,15,1,0.001123666763305664,1,0.0017888545989990234,0.0007960796356201172,0.00010514259338378906
2,2,0.5,16,0,0.0009672641754150391,0,0.0011932849884033203,0.0006449222564697266,8.797645568847656e-05
2,2,0.5,17,0,0.0007619857788085938,0,0.001238107681274414,0.0006577968597412109,8.606910705566406e-05
2,2,0.5,18,0,0.0007729530334472656,0,0.0010402202606201172,0.0005230903625488281,7.891654968261719e-05
2,2,0.5,19,0,0.0007269382476806641,0,0.0010650157928466797,0.0005509853363037109,7.700920104980469e-05
2,2,0.5,20,0,0.0008261203765869141,0,0.0013568401336669922,0.0005910396575927734,8.797645568847656e-05
2,2,0.5,21,1,0.0009100437164306641,1,0.0011067390441894531,0.0005869865417480469,9.393692016601562e-05
2,2,0.5,22,1,0.0007748603820800781,1,0.0010290145874023438,0.0005230903625488281,8.20159912109375e-05
2,2,0.5,23,1,0.0008289813995361328,1,0.0010528564453125,0.0005421638488769531,0.00011706352233886719
2,2,0.5,24,0,0.0007071495056152344,0,0.001035928726196289,0.0005090236663818359,7.343292236328125e-05
2,2,0.5,25,1,0.0009658336639404297,1,0.0012280941009521484,0.0005838871002197266,8.606910705566406e-05
2,2,0.5,26,0,0.0010409355163574219,0,0.001087188720703125,0.0007789134979248047,8.893013000488281e-05
2,2,0.5,27,0,0.0008130073547363281,0,0.0011730194091796875,0.0006101131439208984,9.703636169433594e-05
2,2,0.5,28,0,0.0007960796356201172,0,0.0011510848999023438,0.0006260871887207031,8.678436279296875e-05
2,2,0.5,29,1,0.0008733272552490234,1,0.0010790824890136719,0.0006549358367919922,0.00010704994201660156
2,2,0.5,30,0,0.0009007453918457031,0,0.0011751651763916016,0.0005571842193603516,7.987022399902344e-05
2,2,0.5,31,0,0.0007748603820800781,0,0.0009548664093017578,0.0005152225494384766,7.605552673339844e-05
2,2,0.5,32,0,0.0006821155548095703,0,0.000972747802734375,0.0005099773406982422,7.390975952148438e-05
2,2,0.5,33,0,0.0006537437438964844,0,0.0009260177612304688,0.0005092620849609375,7.677078247070312e-05
2,2,0.5,34,1,0.0008587837219238281,1,0.0010631084442138672,0.0005576610565185547,8.797645568847656e-05
2,2,0.5,35,0,0.0008230209350585938,0,0.0010309219360351562,0.0005462169647216797,7.486343383789062e-05
2,2,0.5,36,1,0.00074005126953125,1,0.0009882450103759766,0.0005240440368652344,8.177757263183594e-05
2,2,0.5,37,1,0.0007617473602294922,1,0.0010612010955810547,0.0005590915679931641,9.322166442871094e-05
2,2,0.5,38,0,0.0007388591766357422,0,0.0010118484497070312,0.0005321502685546875,7.891654968261719e-05
2,2,0.5,39,1,0.0007917881011962891,1,0.0011019706726074219,0.0006482601165771484,8.606910705566406e-05
2,2,0.5,40,1,0.0010366439819335938,1,0.0012431144714355469,0.0005979537963867188,9.107589721679688e-05
2,2,0.5,41,1,0.0007760524749755859,1,0.0010368824005126953,0.0005319118499755859,9.822845458984375e-05
2,2,0.5,42,0,0.0006897449493408203,0,0.0009920597076416016,0.0005691051483154297,7.605552673339844e-05
2,2,0.5,43,1,0.0007321834564208984,1,0.0009489059448242188,0.0004930496215820312,7.772445678710938e-05
2,2,0.5,44,1,0.0006928443908691406,1,0.0009458065032958984,0.0004870891571044922,7.796287536621094e-05
2,2,0.5,45,1,0.0007450580596923828,1,0.0012922286987304688,0.0005929470062255859,8.988380432128906e-05
2,2,0.5,46,0,0.0007557868957519531,0,0.0009911060333251953,0.0005099773406982422,7.104873657226562e-05
2,2,0.5,47,0,0.0006430149078369141,0,0.0009021759033203125,0.0004730224609375,7.009506225585938e-05
2,2,0.5,48,1,0.0007092952728271484,1,0.0009560585021972656,0.0004968643188476562,7.915496826171875e-05
2,2,0.5,49,0,0.0006589889526367188,0,0.0009050369262695312,0.0005660057067871094,9.179115295410156e-05
2,2,0.75,0,1,0.0007832050323486328,1,0.0010497570037841797,0.0005578994750976562,8.296966552734375e-05
2,2,0.75,1,1,0.0007700920104980469,1,0.0009789466857910156,0.0005183219909667969,7.891654968261719e-05
2,2,0.75,2,1,0.0006947517395019531,1,0.0009629726409912109,0.0005640983581542969,7.772445678710938e-05
2,2,0.75,3,0,0.0006268024444580078,0,0.000885009765625,0.0005168914794921875,8.821487426757812e-05
2,2,0.75,4,0,0.0007691383361816406,0,0.0010166168212890625,0.0005309581756591797,7.891654968261719e-05
2,2,0.75,5,0,0.0007870197296142578,0,0.0010340213775634766,0.0005347728729248047,7.581710815429688e-05
2,2,0.75,6,1,0.0012311935424804688,1,0.0010998249053955078,0.0005629062652587891,8.606910705566406e-05
2,2,0.75,7,0,0.0006818771362304688,0,0.0009260177612304688,0.0005578994750976562,8.106231689453125e-05
2,2,0.75,8,0,0.0006742477416992188,0,0.0009610652923583984,0.0005152225494384766,7.295608520507812e-05
2,2,0.75,9,0,0.0006759166717529297,0,0.0009751319885253906,0.0005197525024414062,7.605552673339844e-05
2,2,0.75,10,0,0.0007066726684570312,0,0.0011110305786132812,0.0005371570587158203,7.915496826171875e-05
2,2,0.75,11,1,0.0008671283721923828,1,0.0013492107391357422,0.0006389617919921875,9.489059448242188e-05
2,2,0.75,12,0,0.0007698535919189453,0,0.0010333061218261719,0.0005581378936767578,8.0108642578125e-05
2,2,0.75,13,0,0.0007617473602294922,0,0.0010559558868408203,0.0005779266357421875,0.00012111663818359375
2,2,0.75,14,1,0.0008547306060791016,1,0.00115203857421875,0.0006101131439208984,9.799003601074219e-05
2,2,0.75,15,1,0.0008141994476318359,1,0.0011267662048339844,0.0007119178771972656,9.608268737792969e-05
2,2,0.75,16,0,0.0008640289306640625,0,0.0011446475982666016,0.0005888938903808594,8.702278137207031e-05
2,2,0.75,17,0,0.0007350444793701172,0,0.0010449886322021484,0.0005209445953369141,7.677078247070312e-05
2,2,0.75,18,0,0.0007233619689941406,0,0.0009868144989013672,0.0005247592926025391,7.82012939453125e-05
2,2,0.75,19,1,0.0007779598236083984,1,0.0010180473327636719,0.0005381107330322266,9.775161743164062e-05
2,2,0.75,20,1,0.000720977783203125,1,0.0011038780212402344,0.0005209445953369141,8.416175842285156e-05
2,2,0.75,21,1,0.0009191036224365234,1,0.0010669231414794922,0.0005660057067871094,8.821487426757812e-05
2,2,0.75,22,0,0.0006649494171142578,0,0.0009109973907470703,0.0004820823669433594,7.200241088867188e-05
2,2,0.75,23,0,0.0006346702575683594,0,0.0009510517120361328,0.0004737377166748047,7.200241088867188e-05
2,2,0.75,24,0,0.0007040500640869141,0,0.0009288787841796875,0.0004949569702148438,7.200241088867188e-05
2,2,0.75,25,1,0.0007281303405761719,1,0.00096893310546875,0.0005209445953369141,8.20159912109375e-05
2,2,0.75,26,1,0.0007507801055908203,1,0.001093149185180664,0.0006551742553710938,0.0002079010009765625
2,2,0.75,27,0,0.0008382797241210938,0,0.0009930133819580078,0.0005321502685546875,7.414817810058594e-05
2,2,0.75,28,1,0.0006802082061767578,1,0.0009210109710693359,0.0005099773406982422,7.891654968261719e-05
2,2,0.75,29,1,0.0007238388061523438,1,0.0009407997131347656,0.0005199909210205078,7.891654968261719e-05
2,2,0.75,30,1,0.0007021427154541016,1,0.0009260177612304688,0.0005812644958496094,7.891654968261719e-05
2,2,0.75,31,1,0.0006940364837646484,1,0.0011022090911865234,0.0005087852478027344,7.796287536621094e-05
2,2,0.75,32,0,0.0007448196411132812,0,0.0009992122650146484,0.0005168914794921875,7.510185241699219e-05
2,2,0.75,33,1,0.0007171630859375,1,0.0009851455688476562,0.0005362033843994141,8.225440979003906e-05
2,2,0.75,34,0,0.0006451606750488281,0,0.0008697509765625,0.0004947185516357422,7.510185241699219e-05
2,2,0.75,35,0,0.0007319450378417969,0,0.0009462833404541016,0.00067901611328125,8.893013000488281e-05
2,2,0.75,36,1,0.0007719993591308594,1,0.0009891986846923828,0.0005431175231933594,8.296966552734375e-05
2,2,0.75,37,1,0.001622915267944336,1,0.0015139579772949219,0.0005362033843994141,8.106231689453125e-05
2,2,0.75,38,1,0.0007259845733642578,1,0.0009453296661376953,0.0004839897155761719,7.677078247070312e-05
2,2,0.75,39,0,0.0006551742553710938,0,0.0008919239044189453,0.00047707557678222656,7.081031799316406e-05
2,2,0.75,40,0,0.0006368160247802734,0,0.0009176731109619141,0.0004968643188476562,7.295608520507812e-05
2,2,0.75,41,1,0.0007309913635253906,1,0.0010268688201904297,0.000579833984375,8.797645568847656e-05
2,2,0.75,42,1,0.0008177757263183594,1,0.0013890266418457031,0.0006291866302490234,9.179115295410156e-05
2,2,0.75,43,1,0.0008032321929931641,1,0.0010230541229248047,0.0005168914794921875,8.106231689453125e-05
2,2,0.75,44,1,0.0006928443908691406,1,0.0009520053863525391,0.00047516822814941406,7.82012939453125e-05
2,2,0.75,45,0,0.0007088184356689453,0,0.0009169578552246094,0.0005249977111816406,7.295608520507812e-05
2,2,0.75,46,1,0.0007090568542480469,1,0.0010068416595458984,0.0005319118499755859,8.392333984375e-05
2,2,0.75,47,0,0.0006668567657470703,0,0.0009710788726806641,0.0005879402160644531,0.0001342296600341797
2,2,0.75,48,1,0.0007901191711425781,1,0.0009982585906982422,0.0005390644073486328,8.559226989746094e-05
2,2,0.75,49,1,0.0008690357208251953,1,0.000988006591796875,0.0005040168762207031,9.489059448242188e-05
2,2,1.0,0,0,0.0007259845733642578,0,0.0013539791107177734,0.0005929470062255859,7.987022399902344e-05
2,2,1.0,1,0,0.0007960796356201172,0,0.0011489391326904297,0.0006709098815917969,8.702278137207031e-05
2,2,1.0,2,0,0.0008337497711181641,0,0.001451730728149414,0.0007910728454589844,8.988380432128906e-05
2,2,1.0,3,0,0.0007481575012207031,0,0.001051187515258789,0.0005288124084472656,7.605552673339844e-05
2,2,1.0,4,1,0.0007388591766357422,1,0.0010378360748291016,0.0004968643188476562,7.987022399902344e-05
2,2,1.0,5,0,0.0007219314575195312,0,0.0009930133819580078,0.0005235671997070312,7.605552673339844e-05
2,2,1.0,6,0,0.0006868839263916016,0,0.0008857250213623047,0.0004680156707763672,6.866455078125e-05
2,2,1.0,7,0,0.0006558895111083984,0,0.0009198188781738281,0.00049591064453125,8.106231689453125e-05
2,2,1.0,8,0,0.000720977783203125,0,0.0009610652923583984,0.0005171298980712891,7.390975952148438e-05
2,2,1.0,9,0,0.0006399154663085938,0,0.0008838176727294922,0.0006363391876220703,7.224082946777344e-05
2,2,1.0,10,0,0.0006368160247802734,0,0.0009059906005859375,0.0004818439483642578,8.702278137207031e-05
2,2,1.0,11,0,0.0006892681121826172,0,0.0009601116180419922,0.0005049705505371094,7.700920104980469e-05
2,2,1.0,12,0,0.00067901611328125,0,0.0010008811950683594,0.0005779266357421875,8.296966552734375e-05
2,2,1.0,13,1,0.0008552074432373047,1,0.001222848892211914,0.0007402896881103516,8.988380432128906e-05
2,2,1.0,14,0,0.0007281303405761719,0,0.0009491443634033203,0.0005199909210205078,7.390975952148438e-05
2,2,1.0,15,0,0.0007228851318359375,0,0.0008912086486816406,0.0004761219024658203,7.104873657226562e-05
2,2,1.0,16,0,0.0006337165832519531,0,0.0009648799896240234,0.0004918575286865234,7.390975952148438e-05
2,2,1.0,17,0,0.0006678104400634766,0,0.0009291172027587891,0.0004851818084716797,7.486343383789062e-05
2,2,1.0,18,0,0.0006968975067138672,0,0.0009708404541015625,0.0005078315734863281,7.700920104980469e-05
2,2,1.0,19,0,0.0009663105010986328,0,0.0011126995086669922,0.0005681514739990234,8.106231689453125e-05
2,2,1.0,20,1,0.0007679462432861328,1,0.001010894775390625,0.0005140304565429688,8.296966552734375e-05
2,2,1.0,21,0,0.0006768703460693359,0,0.0009241104125976562,0.0004620552062988281,7.104873657226562e-05
2,2,1.0,22,0,0.0006327629089355469,0,0.000885009765625,0.0004742145538330078,7.081031799316406e-05
2,2,1.0,23,0,0.0006330013275146484,0,0.0008881092071533203,0.000537872314453125,7.295608520507812e-05
2,2,1.0,24,0,0.00067901611328125,0,0.0009059906005859375,0.0005328655242919922,7.772445678710938e-05
2,2,1.0,25,0,0.0007331371307373047,0,0.0009291172027587891,0.0005090236663818359,7.295608520507812e-05
2,2,1.0,26,1,0.0006990432739257812,1,0.0009410381317138672,0.0004961490631103516,7.867813110351562e-05
2,2,1.0,27,0,0.0006721019744873047,0,0.0008981227874755859,0.0004949569702148438,7.200241088867188e-05
2,2,1.0,28,0,0.0006630420684814453,0,0.0008981227874755859,0.0004937648773193359,7.200241088867188e-05
2,2,1.0,29,0,0.0006420612335205078,0,0.0010199546813964844,0.0005102157592773438,7.200241088867188e-05
2,2,1.0,30,0,0.0006792545318603516,0,0.0013620853424072266,0.0006248950958251953,8.0108642578125e-05
2,2,1.0,31,0,0.0007271766662597656,0,0.0010280609130859375,0.0005199909210205078,7.295608520507812e-05
2,2,1.0,32,1,0.0007250308990478516,1,0.0010781288146972656,0.0006318092346191406,8.797645568847656e-05
2,2,1.0,33,1,0.0007810592651367188,1,0.0011019706726074219,0.0005459785461425781,8.392333984375e-05
2,2,1.0,34,1,0.0008761882781982422,1,0.001129150390625,0.001043081283569336,8.606910705566406e-05
2,2,1.0,35,1,0.0009660720825195312,1,0.001852273941040039,0.0005419254302978516,8.296966552734375e-05
2,2,1.0,36,0,0.0006661415100097656,0,0.0008792877197265625,0.0004608631134033203,7.009506225585938e-05
2,2,1.0,37,1,0.0006616115570068359,1,0.0009138584136962891,0.00047707557678222656,7.82012939453125e-05
2,2,1.0,38,0,0.0007219314575195312,0,0.0009999275207519531,0.0005171298980712891,7.390975952148438e-05
2,2,1.0,39,0,0.0007486343383789062,0,0.000982046127319336,0.0005598068237304688,8.416175842285156e-05
2,2,1.0,40,1,0.0007810592651367188,1,0.0010848045349121094,0.0005431175231933594,8.392333984375e-05
2,2,1.0,41,1,0.0008001327514648438,1,0.001009225845336914,0.0005576610565185547,8.606910705566406e-05
2,2,1.0,42,0,0.0006947517395019531,0,0.0010008811950683594,0.0005393028259277344,7.987022399902344e-05
2,2,1.0,43,1,0.0007908344268798828,1,0.001129150390625,0.0005948543548583984,9.274482727050781e-05
2,2,1.0,44,1,0.0008080005645751953,1,0.0011179447174072266,0.0005786418914794922,9.274482727050781e-05
2,2,1.0,45,1,0.0008449554443359375,1,0.0011849403381347656,0.0006971359252929688,9.989738464355469e-05
2,2,1.0,46,1,0.0008649826049804688,1,0.0011529922485351562,0.00060272216796875,9.584426879882812e-05
2,2,1.0,47,0,0.0007700920104980469,0,0.0010790824890136719,0.0005791187286376953,8.702278137207031e-05
2,2,1.0,48,1,0.0008580684661865234,1,0.0013031959533691406,0.000640869140625,9.775161743164062e-05
2,2,1.0,49,0,0.0008020401000976562,0,0.0011031627655029297,0.0006930828094482422,9.393692016601562e-05
3,3,0.5,0,0,0.00144195556640625,0,0.0015058517456054688,0.0006558895111083984,0.00024008750915527344
3,3,0.5,1,0,0.0011069774627685547,1,0.0014948844909667969,0.0006761550903320312,0.0002741813659667969
3,3,0.5,2,0,0.0011889934539794922,1,0.0016810894012451172,0.0009129047393798828,0.00030517578125
3,3,0.5,3,0,0.0012729167938232422,0,0.0015461444854736328,0.0008037090301513672,0.0002300739288330078
3,3,0.5,4,0,0.0012929439544677734,1,0.0014641284942626953,0.0006573200225830078,0.0002651214599609375
3,3,0.5,5,0,0.0010552406311035156,1,0.0013561248779296875,0.0006458759307861328,0.00026226043701171875
3,3,0.5,6,1,0.0010979175567626953,1,0.0013480186462402344,0.0006399154663085938,0.0002739429473876953
3,3,0.5,7,0,0.0011937618255615234,1,0.0015628337860107422,0.0006961822509765625,0.0002739429473876953
3,3,0.5,8,0,0.001134634017944336,1,0.0013642311096191406,0.0006678104400634766,0.00026226043701171875
3,3,0.5,9,1,0.0011048316955566406,1,0.0014100074768066406,0.0007510185241699219,0.0002727508544921875
3,3,0.5,10,0,0.0011420249938964844,1,0.0014262199401855469,0.0006871223449707031,0.00026607513427734375
3,3,0.5,11,0,0.0012581348419189453,0,0.0014467239379882812,0.0006310939788818359,0.00021076202392578125
3,3,0.5,12,0,0.001055002212524414,1,0.0013849735260009766,0.0007669925689697266,0.0002789497375488281
3,3,0.5,13,0,0.0011641979217529297,1,0.0016598701477050781,0.0007071495056152344,0.0002727508544921875
3,3,0.5,14,0,0.00110626220703125,1,0.0013880729675292969,0.0006511211395263672,0.0002620220184326172
3,3,0.5,15,0,0.0015308856964111328,1,0.001589059829711914,0.0007369518280029297,0.0002701282501220703
3,3,0.5,16,0,0.0010869503021240234,1,0.0013709068298339844,0.0006818771362304688,0.0002589225769042969
3,3,0.5,17,1,0.001194000244140625,1,0.0014467239379882812,0.0007500648498535156,0.0002720355987548828
3,3,0.5,18,0,0.0011332035064697266,1,0.0014691352844238281,0.0007250308990478516,0.00026488304138183594
3,3,0.5,19,0,0.0012710094451904297,1,0.0014579296112060547,0.0006649494171142578,0.0002620220184326172
3,3,0.5,20,1,0.0011157989501953125,1,0.0014867782592773438,0.0007610321044921875,0.0002627372741699219
3,3,0.5,21,0,0.0010650157928466797,1,0.001329183578491211,0.0006368160247802734,0.00025582313537597656
3,3,0.5,22,0,0.001081705093383789,1,0.001367807388305664,0.0008549690246582031,0.0003352165222167969
3,3,0.5,23,0,0.0012390613555908203,1,0.0015118122100830078,0.0007479190826416016,0.0002741813659667969
3,3,0.5,24,0,0.0011301040649414062,1,0.0015270709991455078,0.0007419586181640625,0.0002779960632324219
3,3,0.5,25,0,0.0012269020080566406,1,0.001542806625366211,0.0007600784301757812,0.0002932548522949219
3,3,0.5,26,0,0.0013680458068847656,1,0.0018367767333984375,0.0007762908935546875,0.0002818107604980469
3,3,0.5,27,0,0.001194000244140625,1,0.0014581680297851562,0.0007038116455078125,0.0002720355987548828
3,3,0.5,28,0,0.0011448860168457031,1,0.0014159679412841797,0.0006680488586425781,0.0002627372741699219
3,3,0.5,29,0,0.0010890960693359375,1,0.0013718605041503906,0.0006690025329589844,0.00025916099548339844
3,3,0.5,30,1,0.0012080669403076172,1,0.0015358924865722656,0.0007369518280029297,0.0002796649932861328
3,3,0.5,31,0,0.0011391639709472656,1,0.0014519691467285156,0.0007052421569824219,0.0002789497375488281
3,3,0.5,32,0,0.0011577606201171875,1,0.001461029052734375,0.0008420944213867188,0.0002808570861816406
3,3,0.5,33,0,0.0011551380157470703,1,0.0014598369598388672,0.0007460117340087891,0.0002980232238769531
3,3,0.5,34,0,0.0012500286102294922,1,0.0015490055084228516,0.0007269382476806641,0.0002799034118652344
3,3,0.5,35,0,0.0012259483337402344,0,0.0014650821685791016,0.0006542205810546875,0.000225067138671875
3,3,0.5,36,0,0.0011887550354003906,1,0.0014948844909667969,0.0007269382476806641,0.0002868175506591797
3,3,0.5,37,0,0.0012142658233642578,1,0.0015807151794433594,0.0008382797241210938,0.0002949237823486328
3,3,0.5,38,0,0.001251220703125,1,0.0015239715576171875,0.0007312297821044922,0.00028395652770996094
3,3,0.5,39,0,0.0011789798736572266,0,0.0014698505401611328,0.0006468296051025391,0.0002307891845703125
3,3,0.5,40,0,0.0012319087982177734,1,0.00150299072265625,0.0007317066192626953,0.00028586387634277344
3,3,0.5,41,0,0.0012540817260742188,1,0.0018768310546875,0.0007612705230712891,0.0003020763397216797
3,3,0.5,42,0,0.0011889934539794922,1,0.0015120506286621094,0.0007941722869873047,0.0002868175506591797
3,3,0.5,43,0,0.0013036727905273438,1,0.001505136489868164,0.0006811618804931641,0.00025916099548339844
3,3,0.5,44,0,0.0010929107666015625,1,0.0014231204986572266,0.0007159709930419922,0.0002799034118652344
3,3,0.5,45,0,0.0011250972747802734,1,0.0014278888702392578,0.0006687641143798828,0.00025725364685058594
3,3,0.5,46,0,0.0010569095611572266,1,0.0013241767883300781,0.0006508827209472656,0.0002579689025878906
3,3,0.5,47,0,0.0012657642364501953,0,0.0016069412231445312,0.0006971359252929688,0.0002219676971435547
3,3,0.5,48,0,0.0012590885162353516,0,0.0019230842590332031,0.0007679462432861328,0.0002231597900390625
3,3,0.5,49,0,0.0011970996856689453,0,0.001331329345703125,0.0005939006805419922,0.00020623207092285156
3,3,0.75,0,0,0.001068115234375,1,0.0013723373413085938,0.0006670951843261719,0.00028228759765625
3,3,0.75,1,0,0.0012540817260742188,1,0.0020427703857421875,0.0007302761077880859,0.0002627372741699219
3,3,0.75,2,0,0.0012578964233398438,1,0.001550912857055664,0.0006861686706542969,0.00026106834411621094
3,3,0.75,3,1,0.0011479854583740234,1,0.0013532638549804688,0.0006501674652099609,0.0002639293670654297
3,3,0.75,4,0,0.001055002212524414,1,0.0013298988342285156,0.0007009506225585938,0.0002579689025878906
3,3,0.75,5,0,0.001110076904296875,1,0.0014460086822509766,0.0006620883941650391,0.0003719329833984375
3,3,0.75,6,0,0.00115203857421875,1,0.0014200210571289062,0.0007290840148925781,0.0002760887145996094
3,3,0.75,7,1,0.0011439323425292969,1,0.0014319419860839844,0.0007588863372802734,0.00028324127197265625
3,3,0.75,8,1,0.0011868476867675781,1,0.0014579296112060547,0.0007081031799316406,0.00028395652770996094
3,3,0.75,9,0,0.0011768341064453125,1,0.0015139579772949219,0.0008189678192138672,0.00030112266540527344
3,3,0.75,10,0,0.0012798309326171875,1,0.0017826557159423828,0.0008859634399414062,0.0003311634063720703
3,3,0.75,11,1,0.001277923583984375,1,0.0015180110931396484,0.0008070468902587891,0.0002880096435546875
3,3,0.75,12,0,0.0012328624725341797,1,0.0015358924865722656,0.0008099079132080078,0.0002868175506591797
3,3,0.75,13,0,0.0012853145599365234,1,0.0014567375183105469,0.0007009506225585938,0.00026702880859375
3,3,0.75,14,0,0.0011289119720458984,0,0.0013501644134521484,0.0005970001220703125,0.00021791458129882812
3,3,0.75,15,0,0.0011641979217529297,1,0.0014820098876953125,0.0007979869842529297,0.0005109310150146484
